"","Diod_Sic_Book_11_s-122_w-15","Diod_Sic_Book_11_s-168_w-6","Diod_Sic_Book_11_s-1_w-1","Diod_Sic_Book_11_s-207_w-63","Diod_Sic_Book_11_s-253_w-8","Diod_Sic_Book_11_s-285_w-13","Diod_Sic_Book_11_s-328_w-19","Diod_Sic_Book_11_s-367_w-39","Diod_Sic_Book_11_s-408_w-34","Diod_Sic_Book_11_s-40_w-8","Diod_Sic_Book_11_s-451_w-26","Diod_Sic_Book_11_s-489_w-2","Diod_Sic_Book_11_s-524_w-8","Diod_Sic_Book_11_s-564_w-22","Diod_Sic_Book_11_s-605_w-25","Diod_Sic_Book_11_s-642_w-38","Diod_Sic_Book_11_s-682_w-19","Diod_Sic_Book_11_s-726_w-8","Diod_Sic_Book_11_s-765_w-20","Diod_Sic_Book_11_s-807_w-26","Diod_Sic_Book_11_s-81_w-35","Diod_Sic_Book_11_s-846_w-16","Diod_Sic_Book_11_s-891_w-23","Diod_Sic_Book_11_s-935_w-4","Diod_Sic_Book_11_s-982_w-2","Hdt_Book_1_s-103_w-31","Hdt_Book_1_s-1045_w-21","Hdt_Book_1_s-1089_w-18","Hdt_Book_1_s-1143_w-9","Hdt_Book_1_s-1189_w-14","Hdt_Book_1_s-1237_w-2","Hdt_Book_1_s-1292_w-20","Hdt_Book_1_s-1333_w-56","Hdt_Book_1_s-1376_w-4","Hdt_Book_1_s-1440_w-6","Hdt_Book_1_s-1492_w-14","Hdt_Book_1_s-153_w-18","Hdt_Book_1_s-1542_w-11","Hdt_Book_1_s-1_w-1","Hdt_Book_1_s-201_w-37","Hdt_Book_1_s-259_w-13","Hdt_Book_1_s-308_w-27","Hdt_Book_1_s-353_w-24","Hdt_Book_1_s-400_w-5","Hdt_Book_1_s-450_w-23","Hdt_Book_1_s-503_w-13","Hdt_Book_1_s-51_w-14","Hdt_Book_1_s-546_w-27","Hdt_Book_1_s-598_w-6","Hdt_Book_1_s-647_w-25","Hdt_Book_1_s-697_w-4","Hdt_Book_1_s-743_w-4","Hdt_Book_1_s-787_w-14","Hdt_Book_1_s-837_w-7","Hdt_Book_1_s-887_w-5","Hdt_Book_1_s-943_w-17","Hdt_Book_1_s-993_w-11","Plutarch_Alcibiades_s-132_w-14","Plutarch_Alcibiades_s-175_w-2","Plutarch_Alcibiades_s-1_w-1","Plutarch_Alcibiades_s-214_w-4","Plutarch_Alcibiades_s-256_w-14","Plutarch_Alcibiades_s-295_w-2","Plutarch_Alcibiades_s-340_w-3","Plutarch_Alcibiades_s-373_w-12","Plutarch_Alcibiades_s-408_w-9","Plutarch_Alcibiades_s-45_w-6","Plutarch_Alcibiades_s-93_w-24","Plutarch_Lycurgus_s-116_w-28","Plutarch_Lycurgus_s-163_w-3","Plutarch_Lycurgus_s-1_w-1","Plutarch_Lycurgus_s-205_w-33","Plutarch_Lycurgus_s-253_w-17","Plutarch_Lycurgus_s-310_w-30","Plutarch_Lycurgus_s-351_w-16","Plutarch_Lycurgus_s-36_w-42","Plutarch_Lycurgus_s-396_w-2","Plutarch_Lycurgus_s-79_w-33","Polybius_Book_1_s-100_w-3","Polybius_Book_1_s-143_w-44","Polybius_Book_1_s-188_w-7","Polybius_Book_1_s-1_w-1","Polybius_Book_1_s-223_w-8","Polybius_Book_1_s-257_w-16","Polybius_Book_1_s-301_w-14","Polybius_Book_1_s-30_w-4","Polybius_Book_1_s-343_w-19","Polybius_Book_1_s-380_w-37","Polybius_Book_1_s-415_w-2","Polybius_Book_1_s-458_w-2","Polybius_Book_1_s-496_w-18","Polybius_Book_1_s-522_w-52","Polybius_Book_1_s-560_w-48","Polybius_Book_1_s-595_w-28","Polybius_Book_1_s-627_w-42","Polybius_Book_1_s-663_w-22","Polybius_Book_1_s-67_w-19","Polybius_Book_1_s-698_w-28","Polybius_Book_1_s-737_w-27","Polybius_Book_1_s-771_w-4","Polybius_Book_1_s-808_w-71","Polybius_Book_1_s-842_w-8","Polybius_Book_1_s-882_w-24","Polybius_Book_1_s-927_w-17","Polybius_Book_1_s-967_w-10","Thuc_Book_1_s-109_w-25","Thuc_Book_1_s-146_w-8","Thuc_Book_1_s-185_w-9","Thuc_Book_1_s-1_w-1","Thuc_Book_1_s-219_w-19","Thuc_Book_1_s-255_w-70","Thuc_Book_1_s-299_w-47","Thuc_Book_1_s-344_w-15","Thuc_Book_1_s-36_w-5","Thuc_Book_1_s-380_w-5","Thuc_Book_1_s-421_w-9","Thuc_Book_1_s-460_w-46","Thuc_Book_1_s-507_w-2","Thuc_Book_1_s-552_w-19","Thuc_Book_1_s-586_w-15","Thuc_Book_1_s-632_w-4","Thuc_Book_1_s-676_w-2","Thuc_Book_1_s-67_w-29","Thuc_Book_1_s-717_w-18","Thuc_Book_1_s-752_w-6","Thuc_Book_1_s-794_w-11","Thuc_Book_1_s-829_w-3","Thuc_Book_1_s-863_w-2","Thuc_Book_1_s-904_w-12"
"Hdt_Book_1_s-1440_w-6",0.0954676952748312,0.0984555984555985,0.0917073170731707,0.103061224489796,0.0769230769230769,0.0977517106549365,0.1015625,0.0993975903614458,0.106846473029046,0.0985915492957746,0.0940733772342427,0.0857681432610745,0.0871287128712871,0.0852713178294574,0.107246376811594,0.110082304526749,0.0928050052137643,0.0916580844490216,0.100946372239748,0.0956887486855941,0.10546875,0.0909090909090909,0.0967098703888335,0.0919080919080919,0.0701001430615164,0.106503298774741,0.087369420702754,0.110547667342799,0.0793804453049371,0.0963035019455253,0.0963114754098361,0.101351351351351,0.103159851301115,0.0992761116856256,NA,0.114119922630561,0.0771375464684015,0.0599078341013825,0.0833333333333333,0.112474437627812,0.0841392649903288,0.0953729933899906,0.10824230387289,0.11377245508982,0.112690355329949,0.103921568627451,0.0867446393762183,0.104023552502453,0.0813528336380256,0.087881591119334,0.0949185043144775,0.10009910802775,0.0874524714828897,0.0839024390243902,0.112139917695473,0.0941402497598463,0.0899315738025415,0.0886426592797784,0.0822898032200358,0.0894687791239515,0.0798548094373866,0.0703564727954972,0.0881782945736434,0.0765765765765766,0.0900900900900901,0.0944017563117453,0.099116781157998,0.0870736086175943,0.0941176470588235,0.0848375451263538,0.0799319727891157,0.0893023255813954,0.0866601752677702,0.0905017921146953,0.0898472596585804,0.0950184501845018,0.0773333333333333,0.0916590284142988,0.0859232175502742,0.0979631425800194,0.0881516587677725,0.0662358642972536,0.0934579439252336,0.102296450939457,0.098677517802645,0.0752878653675819,0.0802644003777148,0.0822550831792976,0.0789229340761374,0.0877025738798856,0.0883424408014572,0.0690298507462687,0.102830188679245,0.087360594795539,0.0889513108614232,0.0954198473282443,0.0947467166979362,0.0829015544041451,0.0807291666666667,0.075160403299725,0.0814360770577933,0.0878701050620821,0.0965961361545538,0.0811567164179104,0.0916414904330312,0.0831168831168831,0.0794392523364486,0.0628667225481978,0.0746402877697842,0.0678694158075601,0.0966507177033493,0.0963740458015267,0.0812324929971989,0.0871934604904632,0.0769230769230769,0.0761154855643045,0.0834088848594742,0.0834845735027223,0.0837043633125557,0.0762081784386617,0.105894105894106,0.0863930885529158,0.0889952153110048,0.0705244122965642,0.0839483394833948,0.0696378830083565,0.0805604203152364,0.0838709677419355,0.0748560460652591
"Hdt_Book_1_s-1492_w-14",0.110441767068273,0.121457489878543,0.127329192546584,0.122863247863248,0.0964083175803403,0.119877049180328,0.121552604698672,0.134185303514377,0.117456896551724,0.117647058823529,0.135270541082164,0.119760479041916,0.11482254697286,0.111111111111111,0.118236472945892,0.134054054054054,0.145106861642295,0.12568306010929,0.125,0.133258678611422,0.129098360655738,0.122994652406417,0.115745568300313,0.120126448893572,0.0978593272171254,0.110679611650485,0.101778656126482,0.142703862660944,0.106014271151886,0.117107942973523,0.127982646420824,0.111,0.102955195424214,0.117965367965368,0.114119922630561,NA,0.101463414634146,0.0784313725490196,0.0907390084190833,0.127931769722815,0.124742268041237,0.115498519249753,0.138364779874214,0.149206349206349,0.125659978880676,0.138110072689512,0.116255144032922,0.144200626959248,0.0887629839471199,0.0956022944550669,0.116465863453815,0.107692307692308,0.117352056168506,0.124869927159209,0.124064171122995,0.127032520325203,0.129032258064516,0.0953288846520496,0.100746268656716,0.0983606557377049,0.10792741165234,0.108782435129741,0.110772357723577,0.11376673040153,0.0986964618249535,0.114055299539171,0.127197518097208,0.107879924953096,0.0967441860465116,0.0932835820895522,0.099290780141844,0.10562015503876,0.101419878296146,0.0950184501845018,0.10046511627907,0.104007633587786,0.0873965041398344,0.101518026565465,0.0903954802259887,0.100899100899101,0.114656031904287,0.0652353426919901,0.116552399608227,0.123767798466594,0.12059765208111,0.0793072014585232,0.0943025540275049,0.0992292870905588,0.10546875,0.101090188305253,0.100094428706327,0.088780487804878,0.114481409001957,0.105722599418041,0.0957446808510638,0.111332007952286,0.111436950146628,0.0889679715302491,0.0985533453887884,0.101156069364162,0.0914855072463768,0.098019801980198,0.108778625954198,0.100389863547758,0.107142857142857,0.108991825613079,0.126126126126126,0.0897887323943662,0.0847299813780261,0.0820695807314897,0.117117117117117,0.117882117882118,0.119047619047619,0.126447876447876,0.106870229007634,0.0958904109589041,0.0928705440900563,0.101229895931883,0.115601503759398,0.0994152046783626,0.126569037656904,0.133565621370499,0.101391650099404,0.0928030303030303,0.102021174205967,0.114200595829196,0.0905797101449275,0.105110896817743,0.0889110889110889
"Hdt_Book_1_s-153_w-18",0.0911764705882353,0.101778656126482,0.103726082578046,0.0873586844809866,0.0726102941176471,0.0794896957801766,0.091897233201581,0.0949948927477017,0.111821086261981,0.0861742424242424,0.0919540229885057,0.0950533462657614,0.0935910478128179,0.0839920948616601,0.0798076923076923,0.093167701863354,0.102150537634409,0.0802083333333333,0.107027027027027,0.080593849416755,0.0819512195121951,0.0919421487603306,0.0922920892494929,0.0862944162436548,0.0772659732540862,0.101435406698565,0.0861568247821878,0.0994871794871795,0.0822596630327057,0.112903225806452,0.0974842767295598,0.0896686159844055,0.0919324577861163,0.090146750524109,0.0771375464684015,0.101463414634146,NA,0.0672,0.0891364902506964,0.100206611570248,0.102409638554217,0.0828571428571429,0.0908183632734531,0.0940940940940941,0.0926680244399185,0.0964214711729622,0.0865671641791045,0.103103103103103,0.0922787193973635,0.0856873822975518,0.0906432748538012,0.0837487537387837,0.101178781925344,0.0912738214643932,0.117212249208025,0.111553784860558,0.0974874371859296,0.0936613055818354,0.083029197080292,0.0872865275142315,0.0825602968460111,0.0801932367149758,0.083743842364532,0.0821791320406279,0.0742081447963801,0.0798226164079823,0.100300902708124,0.0819672131147541,0.0781818181818182,0.0767123287671233,0.075,0.0799623706491063,0.0811078140454995,0.0984360625574977,0.0615521855486173,0.0970782280867107,0.0779691749773345,0.0784856879039705,0.0767097966728281,0.104581673306773,0.0796545105566219,0.0561889250814332,0.0810556079170594,0.089662447257384,0.0919421487603306,0.0700808625336927,0.0717017208413002,0.0860927152317881,0.0714957666980245,0.0812379110251451,0.074243813015582,0.0746411483253589,0.0680335507921715,0.0872037914691943,0.0754716981132075,0.0755258126195029,0.0761994355597366,0.0855379188712522,0.0681818181818182,0.0687732342007435,0.0735163861824624,0.0856031128404669,0.076427255985267,0.0808753568030447,0.083758937691522,0.0762489044697634,0.0884615384615385,0.0677530017152659,0.0673952641165756,0.0692375109553024,0.0977517106549365,0.0847784200385356,0.0840496657115568,0.076076993583868,0.0785582255083179,0.0738434163701068,0.0811808118081181,0.0597285067873303,0.0884229717411121,0.0934489402697495,0.104994903160041,0.109480812641084,0.0899315738025415,0.0779944289693593,0.0816901408450704,0.0793499043977055,0.0688437775816417,0.0908230842005676,0.0712890625
"Hdt_Book_1_s-1542_w-11",0.0679933665008292,0.066006600660066,0.077319587628866,0.0748175182481752,0.0591805766312595,0.0658783783783784,0.0635451505016722,0.0787119856887299,0.0707635009310987,0.0677165354330709,0.0583596214511041,0.0662358642972536,0.0650263620386643,0.0590219224283305,0.0548387096774194,0.0750915750915751,0.0754352030947776,0.0676691729323308,0.0735009671179884,0.076320939334638,0.0720268006700168,0.0594594594594595,0.0666666666666667,0.0770609318996416,0.11304347826087,0.0672926447574335,0.0740131578947368,0.0729537366548043,0.075993091537133,0.076271186440678,0.0823970037453183,0.070957095709571,0.0578386605783866,0.0793950850661626,0.0599078341013825,0.0784313725490196,0.0672,NA,0.0460624071322437,0.0700179533213645,0.0642978003384095,0.0620031796502385,0.0648464163822526,0.0740103270223752,0.0882882882882883,0.0673400673400673,0.0595238095238095,0.0674536256323777,0.0485584218512898,0.0555555555555556,0.0673234811165846,0.0564102564102564,0.0499194847020934,0.0672413793103448,0.0689655172413793,0.0819397993311037,0.0741379310344828,0.0634674922600619,0.0574374079528719,0.0594679186228482,0.0591805766312595,0.0570032573289902,0.0658783783783784,0.0571428571428571,0.0543318649045521,0.0631578947368421,0.0735042735042735,0.0620384047267356,0.052863436123348,0.0534124629080119,0.0570652173913043,0.0642633228840125,0.0648464163822526,0.0461760461760462,0.0510204081632653,0.0514372163388805,0.0465116279069767,0.052710843373494,0.0497737556561086,0.0596026490066225,0.0754098360655738,0.0402010050251256,0.0610328638497653,0.0763358778625954,0.0749542961608775,0.0478955007256894,0.0550161812297735,0.0576323987538941,0.0618066561014263,0.0535714285714286,0.0571428571428571,0.059967585089141,0.061128526645768,0.0577223088923557,0.0566929133858268,0.0666666666666667,0.0613207547169811,0.0481430536451169,0.0443828016643551,0.0509259259259259,0.0539007092198582,0.0571895424836601,0.0526315789473684,0.055379746835443,0.0685920577617329,0.0600558659217877,0.0557324840764331,0.0557823129251701,0.0651515151515152,0.0592383638928068,0.0703764320785597,0.0648298217179903,0.0605095541401274,0.0698027314112291,0.0512048192771084,0.0497866287339972,0.0492537313432836,0.0524737631184408,0.0537790697674419,0.0673076923076923,0.0677083333333333,0.0866807610993657,0.0625,0.0516717325227964,0.0671875,0.0576923076923077,0.0406732117812062,0.0604651162790698,0.0590219224283305
"Hdt_Book_1_s-1_w-1",0.0767790262172285,0.0950570342205323,0.0719016083254494,0.0672514619883041,0.0524475524475524,0.068609022556391,0.0763430725730443,0.0653218059558117,0.0897177419354839,0.0802919708029197,0.0898148148148148,0.0786308973172988,0.0775193798449612,0.0598130841121495,0.0841121495327103,0.0653021442495127,0.0673366834170854,0.0686567164179104,0.0738866396761134,0.062374245472837,0.0720299345182413,0.0810276679841897,0.0732177263969171,0.0716360116166505,0.0839260312944523,0.104089219330855,0.0731481481481481,0.0915354330708661,0.0620884289746002,0.0877025738798856,0.0807577268195414,0.0596330275229358,0.0742397137745975,0.0813253012048193,0.0833333333333333,0.0907390084190833,0.0891364902506964,0.0460624071322437,NA,0.0772238514173998,0.0758293838862559,0.0780532598714417,0.0939012584704743,0.0875842155919153,0.0766246362754607,0.0919540229885057,0.0762631077216397,0.0962463907603465,0.101195952161914,0.0828025477707006,0.0763500931098696,0.0633869441816462,0.0792171481826654,0.0683760683760684,0.0766961651917404,0.0887629839471199,0.0855769230769231,0.0709156193895871,0.0860692102928128,0.0715579710144928,0.0807899461400359,0.0538321167883212,0.0716305372290292,0.0586690017513135,0.0634231103388358,0.0709745762711864,0.0851674641148325,0.0802469135802469,0.0803886925795053,0.0573913043478261,0.0717863105175292,0.0743427017225748,0.0630291627469426,0.0971479500891266,0.0763157894736842,0.0858951175406872,0.0782761653474054,0.0616740088105727,0.0819081908190819,0.0914285714285714,0.0592525068368277,0.0537124802527646,0.0533807829181495,0.0732196589769308,0.0662768031189084,0.0451063829787234,0.0517711171662125,0.0743427017225748,0.0547085201793722,0.0519125683060109,0.0522193211488251,0.0632447296058662,0.0648064806480648,0.0609318996415771,0.053715308863026,0.0650779101741522,0.0544642857142857,0.0727580372250423,0.0651438240270728,0.0569902048085485,0.0566835871404399,0.0656192236598891,0.0748663101604278,0.0634632819582956,0.063953488372093,0.0702199661590524,0.0695333943275389,0.0551440329218107,0.0605263157894737,0.0518828451882845,0.0760667903525046,0.071889400921659,0.0762167125803489,0.0745341614906832,0.0607929515418502,0.0551314673452078,0.0633245382585752,0.051348999129678,0.0807726075504829,0.0664240218380346,0.0841392649903288,0.0625,0.0696378830083565,0.057369814651368,0.0731046931407942,0.06,0.0749354005167959,0.0682226211849192,0.0617977528089888
"Hdt_Book_1_s-201_w-37",0.104984093319194,0.100105374077977,0.111713665943601,0.111486486486486,0.0873015873015873,0.101713062098501,0.105882352941176,0.114699331848552,0.0994350282485876,0.0946083418107833,0.0975359342915811,0.082906857727738,0.102085620197585,0.106796116504854,0.0935550935550936,0.105499438832772,0.106728538283063,0.109070034443169,0.118544600938967,0.10360884749709,0.106609808102345,0.116647791619479,0.106710671067107,0.119955156950673,0.0936454849498328,0.09979633401222,0.103991596638655,0.119686800894855,0.104978354978355,0.1240478781284,0.124423963133641,0.111464968152866,0.114169215086646,0.138660399529965,0.112474437627812,0.127931769722815,0.100206611570248,0.0700179533213645,0.0772238514173998,NA,0.13355408388521,0.115062761506276,0.120614035087719,0.136818687430478,0.130925507900677,0.113268608414239,0.115846994535519,0.11822125813449,0.0750246791707799,0.0798403193612774,0.116080937167199,0.0983783783783784,0.121794871794872,0.113910186199343,0.124145785876993,0.11407249466951,0.11829134720701,0.0860860860860861,0.0813953488372093,0.0847628657921292,0.0927218344965105,0.0827300930713547,0.110032362459547,0.0955223880597015,0.087719298245614,0.0892641737032569,0.105603448275862,0.102665350444225,0.0931372549019608,0.0894788593903638,0.0858725761772853,0.100102145045965,0.0953912111468382,0.0892337536372454,0.093841642228739,0.093,0.0791505791505791,0.0959040959040959,0.0918163672654691,0.119741100323625,0.103664921465969,0.0726159230096238,0.0879676440849343,0.105747126436782,0.115384615384615,0.0863239573229874,0.0847107438016529,0.102354145342886,0.0998970133882595,0.0951882845188285,0.0911793855302279,0.0834191555097837,0.0935910478128179,0.0879676440849343,0.0885947046843177,0.0888429752066116,0.100512820512821,0.0964083175803403,0.0972354623450906,0.0932117527862209,0.0897803247373448,0.0885416666666667,0.0990990990990991,0.093429158110883,0.108622620380739,0.0956439393939394,0.116842105263158,0.0840258541089566,0.0890207715133531,0.0819209039548023,0.110876451953537,0.107030430220357,0.108333333333333,0.0953326713008937,0.0883813306852036,0.0986460348162476,0.0977068793619143,0.0805500982318271,0.0913508260447036,0.10259067357513,0.119337016574586,0.12039312039312,0.115384615384615,0.109979633401222,0.108717948717949,0.0907216494845361,0.0805687203791469,0.0973630831643002,0.0985010706638116
"Hdt_Book_1_s-259_w-13",0.100307062436029,0.116062176165803,0.0975103734439834,0.112322791712105,0.0824544582933845,0.102803738317757,0.1,0.111827956989247,0.101861993428258,0.1012909632572,0.095427435387674,0.115541922290389,0.117456896551724,0.106583072100313,0.085,0.11500547645126,0.116515837104072,0.11744966442953,0.129438717067583,0.126291618828932,0.107549120992761,0.118551042810099,0.106496272630458,0.101387406616862,0.080188679245283,0.0826848249027237,0.111794871794872,0.123913043478261,0.108307045215563,0.116230366492147,0.126116071428571,0.103166496424923,0.085824493731919,0.109634551495017,0.0841392649903288,0.124742268041237,0.102409638554217,0.0642978003384095,0.0758293838862559,0.13355408388521,NA,0.105633802816901,0.115221987315011,0.125933831376734,0.12012987012987,0.110531803962461,0.101358411703239,0.115303983228512,0.0809248554913295,0.0878048780487805,0.0952380952380952,0.0984293193717277,0.119958634953464,0.106427818756586,0.129568106312292,0.114788004136505,0.116525423728814,0.100393700787402,0.0748362956033676,0.097029702970297,0.0772900763358779,0.0964467005076142,0.108559498956159,0.100970873786408,0.0953288846520496,0.0934579439252336,0.118268215417107,0.07981220657277,0.0881516587677725,0.0887404580152672,0.0862533692722372,0.0914454277286136,0.0978147762747138,0.0946969696969697,0.0796626054358013,0.0868725868725869,0.0746965452847806,0.0907335907335907,0.0909970958373669,0.110995850622407,0.0957661290322581,0.0687606112054329,0.0958498023715415,0.10188261351052,0.0992448759439051,0.0695732838589982,0.0776119402985075,0.099009900990099,0.0879446640316206,0.0887096774193548,0.0893371757925072,0.0828343313373253,0.0862745098039216,0.0893909626719057,0.0772238514173998,0.0805168986083499,0.099403578528827,0.0904936014625228,0.0942698706099815,0.0838206627680312,0.0830258302583026,0.0921985815602837,0.0959302325581395,0.0882061446977205,0.0952890792291221,0.0927456382001837,0.106167846309403,0.0738434163701068,0.0779467680608365,0.0794520547945206,0.101522842639594,0.0945674044265594,0.0980980980980981,0.0923076923076923,0.107948969578018,0.0864312267657993,0.087248322147651,0.0894230769230769,0.0895381715362865,0.104733131923464,0.11395101171459,0.115702479338843,0.100102145045965,0.0999020568070519,0.0975369458128079,0.0942828485456369,0.0761467889908257,0.0878048780487805,0.0839303991811668
"Hdt_Book_1_s-308_w-27",0.10515873015873,0.0951913640824338,0.104733131923464,0.0962732919254658,0.082483781278962,0.0955223880597015,0.101593625498008,0.0937818552497452,0.115261472785486,0.101727447216891,0.102415458937198,0.0970873786407767,0.100204498977505,0.0936254980079681,0.103042198233562,0.0942028985507246,0.11400651465798,0.11134903640257,0.12390350877193,0.102702702702703,0.105577689243028,0.113684210526316,0.0988786952089704,0.125,0.0900900900900901,0.105566218809981,0.100980392156863,0.106185567010309,0.101814516129032,0.119554204660588,0.124463519313305,0.116766467065868,0.0949248120300752,0.125405405405405,0.0953729933899906,0.115498519249753,0.0828571428571429,0.0620031796502385,0.0780532598714417,0.115062761506276,0.105633802816901,NA,0.117466802860061,0.112919633774161,0.0970377936670072,0.105105105105105,0.116445352400409,0.101898101898102,0.0779944289693593,0.0856067732831609,0.106719367588933,0.098989898989899,0.0978473581213307,0.106707317073171,0.100831600831601,0.117,0.113034623217923,0.0772811918063315,0.0879120879120879,0.0872037914691943,0.0895522388059701,0.0822050290135397,0.0999000999000999,0.0942164179104478,0.0949308755760369,0.0955056179775281,0.094715852442672,0.0898258478460128,0.0950184501845018,0.0925925925925926,0.0758620689655172,0.0974212034383954,0.0810276679841897,0.0853769300635786,0.0846994535519126,0.0847299813780261,0.0828025477707006,0.0904850746268657,0.0736648250460405,0.0893032384690873,0.0963972736124635,0.0648072190319934,0.0943755958055291,0.108252947481243,0.110178384050367,0.0700179533213645,0.0893203883495146,0.093244529019981,0.0826210826210826,0.0843023255813953,0.0993439550140581,0.0818094321462945,0.0892687559354226,0.0996168582375479,0.0856327307326356,0.085824493731919,0.0925572519083969,0.0835532102022867,0.090017825311943,0.0909952606635071,0.0811051693404635,0.0865758754863813,0.0934579439252336,0.0974903474903475,0.105098855359001,0.0885739592559787,0.0989330746847721,0.0825369244135534,0.0851063829787234,0.0710526315789474,0.105211406096362,0.0995121951219512,0.0975845410628019,0.0909935004642526,0.0885368126747437,0.0873087308730873,0.0841035120147874,0.0821791320406279,0.0873521383075523,0.0997095837366893,0.11740473738414,0.116912599318956,0.106045589692765,0.0819366852886406,0.0970504281636537,0.103515625,0.0850492390331244,0.0938388625592417,0.0914512922465209
"Hdt_Book_1_s-353_w-24",0.119246861924686,0.130801687763713,0.122601279317697,0.130289532293987,0.101960784313725,0.129273504273504,0.117894736842105,0.120915032679739,0.125984251968504,0.112903225806452,0.126283367556468,0.101419878296146,0.132821075740944,0.1129883843717,0.114551083591331,0.120575221238938,0.136574074074074,0.126984126984127,0.125,0.120551090700344,0.116230366492147,0.125416204217536,0.119047619047619,0.141111111111111,0.0894568690095847,0.105788423153693,0.110082304526749,0.134509371554576,0.101890756302521,0.126326963906582,0.120535714285714,0.124476987447699,0.102261553588987,0.112723214285714,0.10824230387289,0.138364779874214,0.0908183632734531,0.0648464163822526,0.0939012584704743,0.120614035087719,0.115221987315011,0.117466802860061,NA,0.135135135135135,0.130625686059276,0.130063965884861,0.112407211028632,0.121822033898305,0.0844660194174757,0.099009900990099,0.124346917450366,0.118971061093248,0.121748178980229,0.106991525423729,0.122787610619469,0.108471074380165,0.106540084388186,0.0922473012757605,0.104247104247104,0.0920792079207921,0.0933852140077821,0.101434426229508,0.10912906610703,0.104696673189824,0.105314009661836,0.097877358490566,0.124866595517609,0.0925572519083969,0.10221793635487,0.0965250965250965,0.10054844606947,0.101694915254237,0.101783840503673,0.102490421455939,0.0976076555023923,0.101178781925344,0.0935114503816794,0.0932944606413994,0.0967741935483871,0.108108108108108,0.107471852610031,0.0736301369863014,0.109547738693467,0.127562642369021,0.125416204217536,0.0840415486307838,0.106776180698152,0.109437751004016,0.101507537688442,0.0991820040899796,0.110127826941986,0.108829568788501,0.108542713567839,0.105105105105105,0.0915422885572139,0.108606557377049,0.117766497461929,0.0919117647058824,0.092678405931418,0.108108108108108,0.0925233644859813,0.111917098445596,0.110453648915187,0.0995975855130785,0.11500547645126,0.0962072155411656,0.101112234580384,0.0789946140035907,0.0834932821497121,0.0661231884057971,0.115702479338843,0.114197530864198,0.0996978851963746,0.0980582524271845,0.101960784313725,0.0878504672897196,0.0876685934489403,0.0794258373205742,0.113152804642166,0.0974874371859296,0.131521739130435,0.105882352941176,0.114345114345114,0.0833333333333333,0.0969337289812067,0.0936555891238671,0.0794824399260629,0.0946745562130177,0.0832476875642343
"Hdt_Book_1_s-400_w-5",0.123949579831933,0.123689727463312,0.120212765957447,0.134078212290503,0.12964824120603,0.146420824295011,0.121436114044351,0.129527991218441,0.146620847651775,0.126530612244898,0.122824974411464,0.119587628865979,0.132821075740944,0.117709437963945,0.112255406797116,0.148526077097506,0.135260115606936,0.137299771167048,0.130184331797235,0.156398104265403,0.125659978880676,0.134228187919463,0.130054644808743,0.14238042269188,0.0912,0.110220440881764,0.107802874743326,0.145879732739421,0.120726495726496,0.133547008547009,0.123042505592841,0.130389064143007,0.116533864541833,0.135535307517084,0.11377245508982,0.149206349206349,0.0940940940940941,0.0740103270223752,0.0875842155919153,0.136818687430478,0.125933831376734,0.112919633774161,0.135135135135135,NA,0.143174250832408,0.128860489882854,0.123126338329764,0.130202774813234,0.0876338851022395,0.0893032384690873,0.112719751809721,0.127429805615551,0.137130801687764,0.138344226579521,0.136618141097424,0.129473684210526,0.117145899893504,0.0933202357563851,0.120470127326151,0.103,0.0987292277614858,0.100307062436029,0.140237324703344,0.123383084577114,0.110679611650485,0.107015457788347,0.137001078748652,0.104146576663452,0.109708737864078,0.106134371957157,0.10865561694291,0.105,0.121794871794872,0.11207729468599,0.103946102021174,0.103346456692913,0.0831758034026465,0.0964912280701754,0.108695652173913,0.108108108108108,0.134171907756813,0.0745501285347044,0.115151515151515,0.143187066974596,0.13677130044843,0.0954198473282443,0.103377686796315,0.111670020120724,0.117227319062181,0.123301985370951,0.114511352418559,0.104294478527607,0.128966223132037,0.117408906882591,0.112576064908722,0.127083333333333,0.125766871165644,0.1,0.10289990645463,0.121580547112462,0.0976525821596244,0.109617373319545,0.12375249500998,0.114169215086646,0.134894091415831,0.115819209039548,0.121524201853759,0.0997255260750229,0.0939922480620155,0.0857933579335793,0.129707112970711,0.115345005149331,0.106382978723404,0.116485686080948,0.105211406096362,0.104364326375712,0.0982490272373541,0.0994152046783626,0.107795957651588,0.117707267144319,0.151548672566372,0.150550795593635,0.123689727463312,0.112437810945274,0.119071644803229,0.107033639143731,0.091588785046729,0.122345803842265,0.0843621399176955
