author_rate,chunk_rate,chunk_ref
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
0.2,0.004166667,Thucydides
