author_rate,chunk_rate,chunk_ref
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000823045,Diodorus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000641026,Herodotus
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000966184,Plutarch
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
0.2,0.000743494,Polybius
